acceptrix_N	0.128
acceptum_N	0.4
acceptus_ADJ	0.856
accersitor_N	-0.079
accessa_N	1
accessibilis_ADJ	0.9
accessibilitas_N	1
accessio_N	0.073
accessorius_ADJ	1
accessus_N	1
accidens_N	-0.46
accidentalis_ADJ	-0.85
accidentia_N	0.505
accinctus_ADJ	0.6
accitus_N	0.682
acclamatio_N	1
accliuius_ADJ	0.326
accommodatio_N	1
accommodatus_ADJ	0.552
accommodus_ADJ	0.5665
accomodatio_N	1
accomodatus_ADJ	0.552
accomodus_ADJ	0.849
accordum_N	0.652
accretio_N	0.184
accubitatio_N	-0.914
accuratio_N	0.344
accuratus_ADJ	0.71
accursus_N	-0.749
accusatio_N	-0.8
accusator_N	-0.079
accusatrix_N	-0.079
acedia_N	-0.773
acediosus_ADJ	-1
acentetus_ADJ	1
acer_ADJ	0.753
acerbitas_N	-0.8535
acerbitudo_N	-0.892
acerbum_N	-0.903
acerbus_ADJ	-0.76
acertas_N	-0.681
aceruus_N	0.023
acharis_ADJ	-1
achariston_ADJ	-1
acharistos_ADJ	-1
achynops_N	1
acia_N	-1
acidulus_ADJ	0.051
acidus_ADJ	-0.035
acies_N	0.881
acistarium_N	0.18
acosmos_ADJ	-0.655
acriculus_ADJ	-0.1585
acrimonia_N	-0.4105
acritas_N	-0.681
acritudo_N	-0.815
acroama_N	-0.025
acroaticus_ADJ	-0.8
acrobates_N	0.33
acror_N	-0.815
acroterium_N	0.082
acta_N	-0.025
actarius_N	-0.448
actinosus_ADJ	0.9
actio_N	-0.0865
actionarius_N	-0.029
actiuitas_N	-0.148
actiuus_ADJ	0.416
actor_N	-0.033
actorius_ADJ	0.416
actualis_ADJ	0.416
actualitas_N	0.2
actuariola_N	-0.2
actuariolum_N	-0.2
actuarius_ADJ	0.53
actuarius_N	-0.448
actum_N	-0.025
actuositas_N	-0.148
actuosus_ADJ	0.416
actus_N	-0.025
acuitas_N	0.723
aculeus_N	0.024
acumen_N	0.867
acupictura_N	-0.085
acus_N	0.078
acutulus_ADJ	0.764
acutus_ADJ	-0.2
acysterium_N	0.18
adactio_N	-0.687
adactus_N	-0.606
adaequatus_ADJ	0.733
adagnitio_N	0.375
adalgidus_ADJ	-0.537
adamanteus_ADJ	0
adamantinus_ADJ	0.3
adamantis_N	1
adamas_N	-0.25
adamator_N	0.81
adapertio_N	0.061
adapertiuus_ADJ	0
adauctus_N	0.2425
adaugmen_N	1
adcessibilis_ADJ	0.9
adcessibilitas_N	1
adcessio_N	0.073
adcessitor_N	-0.079
adcessus_N	1
adclamatio_N	1
adcommodatio_N	1
adcommodatus_ADJ	0.552
adcommodus_ADJ	0.849
adcretio_N	0.184
adcubitio_N	-0.914
adcubitus_N	-0.914
adcuratio_N	0.344
adcuratus_ADJ	0.895
adcursus_N	-0.749
addictus_ADJ	-1
additamentum_N	0.115
additio_N	0.115
ademptus_ADJ	0
adeptio_N	0.9345
adeptus_N	1
aderator_N	0.162
adesus_ADJ	-0.128
adfaber_ADJ	0.96
adfabilis_ADJ	1
adfabilitas_N	1
adfamen_N	0.045
adfania_N	-1
adfatus_N	0.045
adfectatio_N	-0.333
adfectatus_ADJ	-0.1
adfectio_N	0.889
adfectuosus_ADJ	0.457
adfectus_ADJ	-0.1
adfectus_N	0.6035
adfinitas_N	0.106
adfirmatio_N	0.741
adfirmatiuus_ADJ	0.832
adflagrans_ADJ	-0.9
adflatus_N	-0.821
adflictatio_N	-0.8905
adflictio_N	-0.816
adflictus_ADJ	-1
adflictus_N	-1
adfluens_ADJ	0.825
adfluentia_N	0.0505
adfricatio_N	-0.243
adfrictus_N	-0.76
adgestio_N	0.046
adgnitio_N	0.973
adgnitus_N	0.89
adgnomen_N	0.122
adgnomentum_N	0.122
adgressio_N	-0.749
adgressor_N	-1
adgressura_N	-0.816
adgressus_N	-0.816
adhaesio_N	1
adhaesiona_N	1
adhaesiuus_ADJ	0.527
adhaesus_N	1
adhibitio_N	0.694
adhortamen_N	0.811
adhortatio_N	0.811
adhortatus_N	0.811
adiaphoron_ADJ	-0.625
adiaphoros_ADJ	-0.625
adibilis_ADJ	0.9
adinstar_ADJ	0.17
adinuentio_N	0.065
adinuentor_N	0.5
adinuentum_N	0.065
adipatus_ADJ	-0.94
adipson_N	0.048
adipsus_N	0.048
aditialis_ADJ	0
aditio_N	0.36
aditus_N	0.36
adiumentum_N	0.703
adiunctio_N	0.115
adiutor_N	0.129
adjectamentum_N	0.115
adjectio_N	0.115
adjectiuus_ADJ	0.354
adjectus_N	0.115
adjunctio_N	0.115
adjunctum_N	0.266
adjutabilis_ADJ	0.724
adjutorium_N	-1
adjutus_N	0.605
adjuuatorium_N	0.703
adlaudabilis_ADJ	0.9325
adlegatio_N	-0.886
adlibentia_N	1
adligamentum_N	0
adligatio_N	0
adligatura_N	0
adlocutio_N	0.045
adloquium_N	0.045
adlubentia_N	1
adluuio_N	-0.46
adminiculator_N	0.543
adminiculatus_ADJ	0.7
adminiculum_N	0.605
administer_N	0.543
administra_N	0.543
administratio_N	0.109
administrator_N	1
admirabilis_ADJ	0.912
admirabilitas_N	0.775
admirandus_ADJ	0.912
admiratio_N	0.775
admirator_N	1
admissio_N	0.326
admissiuus_ADJ	0.893
admissor_N	-0.236
admissum_N	-0.741
admissura_N	0.694
admissus_N	0.694
admonitio_N	0.6
admonitor_N	-0.792
admonitorium_N	-1
admonitrix_N	-0.018
admonitum_N	-1
admonitus_N	-1
admorsus_N	-0.606
admotio_N	0.025
admurmuratio_N	-1
adnius_N	0.459
adnixus_ADJ	-0.233
adnomentum_N	0.122
adnotatio_N	0.113
adnotator_N	0.056
adnotatus_N	0.143
adnuntiatio_N	0.057
adorabilis_ADJ	0.933
adorandus_ADJ	0.933
adoratio_N	0.836
adorator_N	1
adoria_N	0.705
adoriosus_ADJ	0.92
adpalis_ADJ	-1
adparamentum_N	0.21
adparatio_N	0.089
adparatus_N	-0.023
adparens_ADJ	-0.04
adparentia_N	0.079
adparitio_N	1
adparitura_N	0.126
adpellatio_N	0.863
adpendix_N	1
adpetens_ADJ	-0.893
adpetentia_N	0.467
adpetibilis_ADJ	0.814
adpetitio_N	-0.029
adpetitus_N	-0.029
adplicatio_N	0.025
adplicatus_ADJ	0.778
adpluda_N	0.078
adpositio_N	0.289
adpositum_N	0.354
adpositus_N	0.025
adpotus_ADJ	-0.803
adprehensibil_ADJ	0.813
adprehensio_N	-0.693
adprobus_ADJ	0.91
adpropinquatio_N	0.36
adpulsus_N	0.36
adrectarium_N	0.477
adrectarius_ADJ	0.167
adrectus_ADJ	0.829
adrepticius_ADJ	-1
adreptitius_ADJ	-1
adreptius_ADJ	-1
adreptiuus_ADJ	-1
adrogans_ADJ	-0.889
adrogantia_N	-0.414
adscensio_N	0.429
adscensus_N	0.36
adscitus_N	0.702
adsectatio_N	1
adsectator_N	0.537
adsecula_N	0.108
adsensio_N	0.774
adsensus_N	0.742
adsentatio_N	0.541
adsequela_N	1
adser_N	0.517
adsertio_N	0.736
adsertor_N	0.903
adsertum_N	0.542
adseueratio_N	0.6945
adsiduitas_N	1
adsiduus_ADJ	0.3635
adsignatio_N	-0.014
adsimilatio_N	0.289
adsimilis_ADJ	0.506
adsimulaticius_ADJ	-1
adsimulatio_N	0.289
adsimulatus_ADJ	0.297
adsociatio_N	1
adspectabilis_ADJ	0.03
adspectamen_N	0.009
adspectus_N	0.079
adspiratio_N	0.64
adstator_N	0.292
adstipulatio_N	0.151
adstipulator_N	1
adstipulatus_N	0.71
adstrictus_ADJ	-0.52
adstructio_N	0.034
adsuetudo_N	0.056
adsuetus_ADJ	0.169
adsultus_ADJ	-0.816
adsultus_N	-0.816
adsumptio_N	0.227
adtactus_N	0.551
adtentatio_N	0.019
adtentio_N	0.025
adtentus_ADJ	0.758
adtenuatus_ADJ	-0.383
adtonitus_ADJ	0.486
adtractio_N	0.03
adtractorius_ADJ	0.839
adtractus_N	0.735
adtrectatus_N	0.066
adtritio_N	-0.243
adtritus_N	-0.243
adulans_ADJ	1
adulatio_N	1
adulatorius_ADJ	1
adulescentula_N	0.6
adulescentulus_N	0.6
adulteratio_N	-1
adulteratus_ADJ	-1
adulteritas_N	-1
adulterium_N	-1
adultus_N	1
adumbratio_N	0.297
adunatio_N	0.056
aduncus_ADJ	-0.9
adustio_N	-0.768
adustum_N	-0.768
aduecticius_ADJ	-0.4
aduectius_ADJ	-0.4
aduector_N	0.066
aduectus_N	0.061
aduena_N	-0.0145
aduenientia_N	0.36
aduententia_N	0.375
aduenticius_ADJ	-0.85
aduentitius_ADJ	-0.4
aduentor_N	0.2365
aduentus_N	0.5775
aduenus_ADJ	-0.732
aduerbium_N	0.161
aduersa_N	-1
aduersabilis_ADJ	1
aduersaria_N	-0.885
aduersarius_N	-0.885
aduersator_N	-0.77
aduersitas_N	-0.777
aduersum_N	-0.799
aduersus_ADJ	-0.88
aduocator_N	0.667
aduocatus_N	0.667
aduorsa_N	-1
aduorsabilis_ADJ	1
aduorsaria_N	-1
aduorsarius_N	-1
aduorsator_N	-0.77
aduorsus_ADJ	-0.88
adytum_N	0.717
aecclesia_N	0.051
aeclesia_N	0.051
aecor_N	0
aecum_N	0.519
aecus_ADJ	0.795
aedes_N	1
aedicula_N	0.157
aedifex_N	0.157
aedificans_N	0.089
aedificatiuncula_N	0.089
aedificator_N	0.123
aedificatoria_N	0.094
aedis_N	1
aedituus_N	0.219
aedus_N	0.849
aeer_N	0
aeger_ADJ	-0.757
aeger_N	-1
aegrimonia_N	-0.7505
aegritiudo_N	-0.68
aegritudo_N	-0.839
aegror_N	-0.695
aegrotas_N	-0.68
aegrotaticius_ADJ	-0.9
aegrotatio_N	-0.695
aegrotitas_N	-0.68
aegrotus_ADJ	-0.757
aegrotus_N	-1
aegrum_N	-0.753
aelurus_N	-0.551
aemula_N	-0.611
aemulatio_N	0.403
aemulator_N	-0.611
aemulatus_N	-1
aemulus_N	-1
aeneus_ADJ	-0.943
aenigma_N	0.062
aenus_ADJ	-0.943
aeon_N	0.103
aequabilis_ADJ	0.4525
aequaeuus_ADJ	0.123
aequalis_ADJ	0.301
aequalis_N	0.102
aequalitarismus_N	0.183
aequalitas_N	0.702
aequanimis_ADJ	0.812
aequanimitas_N	0.8
aequatio_N	0.702
aequationum_N	0.702
aequiformis_ADJ	0.318
aequilibrium_N	0.25
aequipar_ADJ	0.17
aequiparabilis_ADJ	0.2
aequiparantia_N	0.289
aequiparatio_N	0.289
aequiperabilis_ADJ	0.2
aequiperantia_N	0.289
aequiperatio_N	0.289
aequitas_N	0.186
aequiuocus_ADJ	-1
aequor_N	0
aequum_N	0.519
aequus_ADJ	0.795
aer_N	0
aerinauigatio_N	-0.032
aeriportus_N	-0.028
aerius_ADJ	0.4
aero_N	-0.738
aerodynamicus_ADJ	0.2
aeroplaniga_N	0.621
aeroplanum_N	-0.016
aeruginosus_ADJ	-0.9
aerugo_N	-1
aerumna_N	-0.7855
aerumnabilis_ADJ	-0.87
aerumnosus_ADJ	-0.902
aeruscator_N	-0.85
aesculus_N	-0.484
aestifer_ADJ	0.344
aestimabilis_ADJ	0.843
aestimatio_N	-0.444
aestimatus_N	-0.444
aestimia_N	0
aestimium_N	0
aestuarius_ADJ	-0.456
aestumatio_N	-0.444
aestuosus_ADJ	-0.093
aestus_N	-0.8085
aetas_N	0.103
aeternabilis_ADJ	-0.364
aeternalis_ADJ	-0.364
aeternitas_N	0.7425
aeternus_ADJ	-0.364
aethanolum_N	0.037
aethra_N	0.644
aetoma_N	0.04
aeuitas_N	0.103
aeuiternus_ADJ	-0.364
aeuum_N	0.103
aeuus_N	0.103
afa_N	-1
affaber_ADJ	0.96
affabilis_ADJ	1
affabilitas_N	1
affania_N	-1
affatus_N	0.045
affectatio_N	-0.333
affectatus_ADJ	-0.1
affectio_N	0.889
affectiuus_ADJ	0.756
affectuosus_ADJ	0.457
affectus_N	0.889
affinitas_N	0.106
affirmatio_N	0.741
affirmatiuus_ADJ	0.832
afflagrans_N	-0.9
afflatus_N	-0.821
afflexus_ADJ	-1
afflictatio_N	-0.88
afflictio_N	-0.816
afflictus_N	-1
affluens_ADJ	0.9
affluentia_N	0.701
afforciamentum_N	0.084
affricatio_N	-0.243
affrictus_N	-0.76
afluens_ADJ	0.9
agalma_N	0.036
agalmate_N	-1
agenda_N	0.059
agens_N	0.667
aggestio_N	0.046
aggregatio_N	1
aggregatus_N	1
aggressio_N	-0.749
aggressiuitas_N	-0.904
aggressor_N	-1
aggressura_N	-0.816
aggressus_N	-0.816
agilis_ADJ	0.416
agilitas_N	0.091
agion_ADJ	0.869
agios_ADJ	0.869
agitabilis_ADJ	0.523
agitatio_N	0.118
agitatus_N	0.09
agius_ADJ	0.869
agmen_N	0.06
agminalis_ADJ	0.067
agna_N	-0.047
agnitio_N	0.9315
agnitus_N	0.89
agnomen_N	0.122
agnomentum_N	0.122
agon_N	0.018
agonia_N	-0.516
agonium_N	-0.516
agricolatio_N	0.045
agricultura_N	0.045
agrius_ADJ	-0.8
agrypnia_N	-0.4
ahenus_ADJ	-0.943
aiens_ADJ	0.832
aientia_N	0.741
aigilps_ADJ	-0.5
ala_N	-0.024
alacer_ADJ	0.416
alacris_ADJ	0.416
alacritas_N	0.092
alapa_N	-1
alauda_N	0.535
alazon_N	-1
albamentum_N	1
albedo_N	0.031
albidus_ADJ	-0.71
albineus_ADJ	1
albitudo_N	0.031
albor_N	0.031
albulus_ADJ	-0.71
albus_ADJ	0.925
alcedo_N	1
alcoholicus_ADJ	-0.2
alcoholismus_N	-0.351
alcyon_N	1
alcyone_N	1
alcyoneus_ADJ	1
alcyonidus_ADJ	1
alcyonis_ADJ	1
alea_N	0.505
alebris_ADJ	0.087
alembicum_N	0.441
alga_N	-0.727
algebra_N	-0.034
algens_ADJ	-0.46
algidus_ADJ	-0.383
algificus_ADJ	-0.621
algor_N	-0.383
algu_N	-0.485
algus_N	-0.485
alibilis_ADJ	0.8
alicaria_N	-1
alienatio_N	-0.83
alienigena_N	-0.732
alienigenus_ADJ	-0.732
alienus_N	0.971
alimentarius_ADJ	0.734
alimentum_N	0.125
aliquantillum_N	-0.567
aliquantulum_N	-0.516
aliquantulus_ADJ	-0.567
aliquantus_ADJ	0.733
aliqui_ADJ	0.076
aliquod_ADJ	0.037
aliquot_ADJ	0.037
alitudo_N	0.646
alitus_N	0.646
alius_ADJ	0.134
allaudabilis_ADJ	0.865
allegatio_N	-0.886
allegatum_N	-0.448
allergia_N	-0.895
allergicus_ADJ	-0.8
allibentia_N	1
alligamentum_N	0
alligatio_N	0
alligatura_N	0
allocutio_N	0.045
allophylus_ADJ	-0.4
alloquium_N	0.045
allubentia_N	1
alluuio_N	-0.46
almitas_N	0.423
almus_ADJ	0.5875
aloe_N	-0.815
alogus_ADJ	-0.64
alphabetum_N	0.047
alsius_ADJ	0.2315
alsus_ADJ	-0.537
altar_N	0.182
altare_N	0.182
altarium_N	0.182
alter_ADJ	0.0835
altercabilis_ADJ	-0.85
altercatio_N	-0.873
alternatus_ADJ	0.029
alternus_ADJ	0.029
alterplex_ADJ	-1
alteruter_ADJ	0.052
alticinctus_ADJ	0.416
altilis_ADJ	-0.666
altisonus_ADJ	-0.4
altitudo_N	0.08
altrix_N	0.293
altruista_N	1
altus_ADJ	0.513
altus_N	0.8
alucinatio_N	-0.88
alucita_N	-0.068
alumentarius_ADJ	0.734
alumentum_N	0.125
alueum_N	0
alueus_N	-0.675
amabilis_ADJ	0.824
amabilitas_N	1
amandatio_N	-1
amans_N	0.81
amaritas_N	-0.815
amarities_N	-0.815
amaritudo_N	-0.815
amaror_N	-0.815
amarulentia_N	-0.815
amarulentus_ADJ	-0.8
amarum_N	-0.815
amarus_ADJ	-0.76
amasio_N	0.81
amasiuncula_N	1
amasiunculus_N	0.81
amasius_N	0.81
amata_N	0.738
amator_N	0.882
amatorius_ADJ	0.7215
amatrix_N	-1
amatus_ADJ	0.738
ambactus_N	-0.44
ambages_N	-0.8
ambago_N	-0.851
ambifarius_ADJ	-1
ambiguitas_N	-0.8
ambiguum_N	-0.8
ambiguus_ADJ	-1
ambitio_N	0.403
ambitiosus_ADJ	0.7
ambitor_N	0.094
ambitus_N	-0.5
ambiualentia_N	-1
ambo_ADJ	0.052
ambon_N	0.176
ambro_N	0.05
ambrosius_ADJ	0.894
ambulatio_N	0
ambulatiuum_N	0.111
ambustio_N	-0.768
ambustum_N	-0.768
amens_ADJ	-0.9305
amentia_N	-0.689
amentum_N	-0.029
amfractus_N	0.026
amica_N	0.764
amicabilis_ADJ	0.789
amicalis_ADJ	0.869
amicicia_N	0.167
amicitia_N	0.167
amicities_N	0.718
amictorium_N	0.234
amictus_N	-0.027
amicula_N	-1
amiculum_N	0.011
amicus_N	0.882
amissio_N	-0.764
amissus_N	-0.764
ammentum_N	-0.029
amminiculator_N	0.543
amminiculatus_ADJ	0.7
amminiculum_N	0.605
amminister_N	0.543
amministra_N	0.543
amministratio_N	0.109
amministratiuus_ADJ	0.583
amministrator_N	0.071
ammirabilis_ADJ	0.912
ammirabilitas_N	0.775
ammirandus_ADJ	0.912
ammiratio_N	0.775
ammirator_N	1
ammissio_N	0.025
ammissiuus_ADJ	0.893
ammissor_N	-0.236
ammissum_N	-0.741
ammissura_N	0.375
ammissus_N	0.694
ammonitio_N	0.6
ammonitor_N	-0.792
ammonitorium_N	-1
ammonitrix_N	-0.018
ammonitum_N	-1
ammonitus_N	-1
ammorsus_N	-0.606
ammotio_N	0.025
ammurmuratio_N	-1
amnestia_N	1
amoebaeus_ADJ	0.029
amoenitas_N	0.735
amoenus_ADJ	0.879
amolitio_N	0.056
amor_N	0.455
amorabundus_ADJ	0.763
amos_N	0.033
amotibilis_ADJ	0.8
ampendix_N	1
amphemerinon_ADJ	0.033
amphemerinos_ADJ	0.033
amphibolia_N	-0.8
amphibologia_N	-0.8
amphitheatricus_ADJ	-0.344
amphitheatriticus_ADJ	-0.344
ampla_N	0.573
ampliatio_N	1
amplificus_ADJ	1
ampliusculus_ADJ	0
amplus_ADJ	0.6395
amuletum_N	0.763
amussis_N	0.569
amycticus_ADJ	-1
amydalinus_ADJ	0.073
amygdala_N	0.073
amygdale_N	0.073
amygdalum_N	0.073
amygdalus_N	0.073
anabathrum_N	0.045
anaboladium_N	0.234
anacampserox_N	1
anachoresis_N	0.081
anadema_N	0.248
analogium_N	0.137
analphabetismus_N	-0.586
analphabetus_ADJ	-0.808
analysis_N	0.025
anamnesis_N	0.7
anancaeum_N	-1
anancites_N	0.113
anarchia_N	-0.849
anarchista_N	-1
ancilla_N	0.032
ancips_ADJ	-0.48
andremas_N	1
andron_N	0.028
anfractum_N	0.026
anfractuosus_ADJ	-0.8
anfractus_N	0.026
angarius_N	0.965
angarus_N	0.965
angelicus_ADJ	1
angelus_N	0.805
angor_N	-0.892
anguipes_N	0
angulus_N	0.032
angustas_N	0.795
angustia_N	-1
angustiae_N	0.027
angustitas_N	0.795
angustus_ADJ	0.256
anhelitor_N	-0.2
anhelitus_N	-0.2895
anhelus_ADJ	1
anima_N	0
animaduersio_N	0.1095
animaduersor_N	0.056
animaequitas_N	0.6
animalis_ADJ	0.4
animatus_ADJ	0.574
animatus_N	0.812
animax_ADJ	0.574
animositas_N	0.799
animosus_ADJ	0.8
animula_N	0.063
animulus_N	0.725
animus_N	0.354
ann_N	0.104
annius_N	0.459
anniuersarium_N	0.134
anniuersarius_ADJ	0.144
annixus_ADJ	-0.233
annona_N	0.042
annotatio_N	0.202
annotator_N	0.056
annotatus_N	0.143
annulus_N	0.029
annuntiatio_N	0.057
annus_N	0.0515
annuus_ADJ	0.144
anomalia_N	-0.8
anomalus_ADJ	-1
anquisitio_N	-0.7
ansa_N	0.276
ansula_N	-0.959
antagonista_N	-1
anteactus_ADJ	-0.048
antecantamentum_N	0.8
antelogium_N	0.111
antepotens_ADJ	0.8405
antesignanus_N	0.518
antestes_N	0.431
antetestatus_N	0.024
anthemis_N	1
anthropophagia_N	-0.146
antibioticum_N	0.296
anticipatio_N	0.447
anticonceptio_N	0.1
anticonceptiuus_ADJ	-0.034
anticus_ADJ	0.568
antidepressiuum_N	1
antipathes_N	0.763
antipathia_N	-0.83
antisepticum_N	-0.526
antistatus_N	-0.494
antistitor_N	0.044
antrum_N	-0.805
anus_N	-0.027
anxietas_N	-0.748
anxietudo_N	-0.892
anxiosus_ADJ	-0.812
anxitudo_N	-0.8795
anxius_ADJ	-0.812
apalus_ADJ	0.27
apathia_N	-0.696
apathicus_ADJ	-0.631
aperibilis_ADJ	0
aperitio_N	0.064
aperito_N	0.061
apertibilis_ADJ	0
apertio_N	0
apertura_N	0.064
apertus_ADJ	0.812
apina_N	-0.771
aplestia_N	-0.7
aplustre_N	-0.039
aplustrum_N	-0.039
apocatastaticus_ADJ	0.2
apodicticus_ADJ	0.85
apodixis_N	-0.124
apographon_N	0.098
apographum_N	0.098
apolectus_ADJ	0.227
apollinaria_N	1
apologeticus_ADJ	-0.6
apologia_N	0.014
apologus_N	0
apophasis_N	-0.738
aporia_N	-0.816
aporiatio_N	-0.517
apostola_N	1
apostolus_N	1
appalis_ADJ	-1
apparamentum_N	0.21
apparatio_N	0.1495
apparatus_ADJ	0.6
apparatus_N	-0.023
apparens_ADJ	-0.04
apparentia_N	0.079
apparitio_N	1
apparitura_N	0.126
appellatio_N	0.863
appellum_N	0.863
appenditium_N	0.073
appendix_N	1
appetens_ADJ	-0.032
appetentia_N	0.467
appetibilis_ADJ	0.814
appetitio_N	0.219
appetitus_N	-0.381
applicatio_N	0.4335
applicatus_ADJ	0.778
appluda_N	0.078
appositio_N	0.289
appositum_N	0.354
appositus_N	0.025
appotus_ADJ	-0.803
appreciatamentum_N	0
appreciatio_N	0
appreciatum_N	0
apprehensibil_ADJ	0.813
apprehensio_N	-0.693
appretiatamentum_N	0
appretiatio_N	0
appretiatum_N	0
approbus_ADJ	0.91
appropinquatio_N	0.36
appulsus_N	0.36
apricitas_N	1
apricum_N	1
apruco_N	1
apscisus_ADJ	-0.697
apsconditum_N	-0.238
apsconsio_N	0.712
apsens_ADJ	-0.366
apsentia_N	-0.727
apsida_N	0
apsimilis_ADJ	-1
apsis_N	0
apsistus_ADJ	-0.363
apsolutio_N	1
apsolutus_ADJ	0.342
apsonus_ADJ	-1
apstantia_N	-0.112
apstemia_N	-0.112
apstractio_N	-0.034
apsumedo_N	0.875
apsurdus_ADJ	-0.92
aptatio_N	0.4
apterus_ADJ	0.7
aptitudo_N	0.8
apyron_ADJ	0.2
apyros_ADJ	0.2
aqualis_ADJ	0.034
aquatilis_ADJ	1
aquila_N	-1
aquilentus_ADJ	-0.8
aquiminale_N	0
aquiminarium_N	0
aquosus_ADJ	-0.8
aquula_N	-1
ara_N	0.182
aranea_N	-0.519
araneola_N	-0.519
araneolus_N	-0.519
araneus_N	-0.519
arbilla_N	-0.666
arbiter_N	0.281
arbiterium_N	1
arbitra_N	-0.474
arbitrarius_ADJ	-0.85
arbitratio_N	1
arbitrator_N	0.102
arbitratrix_N	-1
arbitratus_N	0.845
arbitrium_N	1
arbor_N	0.517
arbos_N	0.517
arbustum_N	0.062
arca_N	0.015
arcanum_N	-0.366
arcanus_ADJ	-0.36
arcanus_N	1
arcarius_N	0.529
arcebion_N	1
arcera_N	-0.093
arcessitor_N	-0.079
arcessitus_ADJ	-0.8
archaicus_ADJ	-0.602
archebion_N	1
archetypon_N	0.521
archetypum_N	0.521
archetypus_ADJ	0.699
archimimus_N	0.563
archisterium_N	0.18
architecta_N	0.157
architecton_N	0.157
architectonice_N	0.094
architectura_N	0.094
architectus_N	0.157
arcion_N	1
arcitectus_N	0.157
arcticus_ADJ	-0.023
arction_N	1
arctus_ADJ	-0.485
arcula_N	0.2
arcus_N	-0.2425
ardalio_N	-1
ardelio_N	-1
ardens_ADJ	0.572
ardor_N	0.7275
ardus_ADJ	-1
arduum_N	-0.545
arduus_ADJ	-1
area_N	0.0565
arena_N	-0.021
arenaceus_ADJ	0.4
arenga_N	0.051
arenosus_ADJ	0.4
argemon_N	1
argemonion_N	1
argentaria_N	0.069
argentarius_N	0.069
argenteolus_ADJ	0.2
argenteus_ADJ	0.2
argentiolus_ADJ	0.2
argentum_N	0.363
argumentatiuus_ADJ	-1
argumentum_N	-0.813
argutatio_N	-1
argutulus_ADJ	-0.2
argutus_ADJ	0.861
argyrus_N	1
ariditas_N	-0.951
aridulus_ADJ	0.034
aridus_ADJ	-1
ariel_N	0.182
arietatio_N	-0.534
arietillus_ADJ	-0.9
arithmetica_N	-0.024
arithmetice_N	-0.024
aritudo_N	-0.951
arma_N	0.023
armamentarium_N	-0.0405
armamentum_N	-0.023
armatura_N	-0.023
armatus_N	-0.036
armentum_N	0
armifer_ADJ	-1
armiger_N	-0.062
armigera_N	-0.062
armipotens_ADJ	-0.025
armonia_N	0.037
arnoglossa_N	1
aroma_N	0.1
aromatopola_N	0.092
arquus_N	0
arra_N	0.13
arrabo_N	0.13
arrectarium_N	0.477
arrectarius_ADJ	0.167
arrectus_ADJ	0.829
arrepticius_ADJ	-1
arreptitius_ADJ	-1
arreptius_ADJ	-1
arreptiuus_ADJ	-1
arrha_N	0.13
arrhabo_N	0.13
arrogans_ADJ	-0.889
arrogantia_N	-0.891
ars_N	0.6245
arsella_N	1
arsen_N	0.027
arsenogonon_N	1
artatus_ADJ	0.256
arteria_N	-0.04
arterium_N	-0.04
arthritis_N	-0.79
articlus_N	-0.867
articularis_ADJ	-0.79
articularius_ADJ	-0.79
articulatus_ADJ	0.733
articulus_N	-0.867
artifex_N	-0.033
artificialis_ADJ	-0.629
artificiatus_ADJ	-0.629
artificiositas_N	0.553
